store,item,month,dayofweek,year,sales
2,23,1,5,2018,37.70108779479795
2,23,1,6,2018,40.04267256497233
2,23,1,0,2018,26.18099383986536
2,23,1,1,2018,31.011873669834355
2,23,1,2,2018,31.288120353117176
2,23,1,3,2018,33.4451780798725
2,23,1,4,2018,35.159863205035194
2,23,1,5,2018,37.70108779479795
2,23,1,6,2018,40.04267256497233
2,23,1,0,2018,26.18099383986536
2,23,1,1,2018,31.011873669834355
2,23,1,2,2018,31.288120353117176
2,23,2,3,2018,35.37307333406159
2,23,2,4,2018,37.61650047350747
2,23,2,5,2018,40.52322233853647
2,23,2,6,2018,43.13029429622304
2,23,2,0,2018,27.462266007746
2,23,2,1,2018,32.686061931154796
2,23,2,2,2018,32.87942293498391
2,23,2,3,2018,35.37307333406159
2,23,2,4,2018,37.61650047350747
2,23,2,5,2018,40.52322233853647
2,23,2,6,2018,43.13029429622304
2,23,2,0,2018,27.462266007746
2,23,2,1,2018,32.686061931154796
2,23,2,2,2018,32.87942293498391
2,23,2,3,2018,35.37307333406159
2,23,2,4,2018,37.61650047350747
2,23,2,5,2018,40.52322233853647
2,23,2,6,2018,43.13029429622304
2,23,2,0,2018,27.462266007746
2,23,2,1,2018,32.686061931154796
2,23,2,2,2018,32.87942293498391
2,23,2,3,2018,35.37307333406159
2,23,2,4,2018,37.61650047350747
2,23,2,5,2018,40.52322233853647
2,23,2,6,2018,43.13029429622304
2,23,2,0,2018,27.462266007746
2,23,2,1,2018,32.686061931154796
2,23,2,2,2018,32.87942293498391
2,23,3,3,2018,39.23107499389891
2,23,3,4,2018,42.014085945330635
2,23,3,5,2018,45.5116529259664
2,23,3,6,2018,48.678790322569895
2,23,3,0,2018,29.847594327999
2,23,3,1,2018,36.106723702458716
2,23,3,2,2018,36.237296084150096
2,23,3,3,2018,39.23107499389891
2,23,3,4,2018,42.014085945330635
2,23,3,5,2018,45.5116529259664
2,23,3,6,2018,48.678790322569895
2,23,3,0,2018,29.847594327999
2,23,3,1,2018,36.106723702458716
2,23,3,2,2018,36.237296084150096
2,23,3,3,2018,39.23107499389891
2,23,3,4,2018,42.014085945330635
2,23,3,5,2018,45.5116529259664
2,23,3,6,2018,48.678790322569895
2,23,3,0,2018,29.847594327999
2,23,3,1,2018,36.106723702458716
2,23,3,2,2018,36.237296084150096
2,23,3,3,2018,39.23107499389891
2,23,3,4,2018,42.014085945330635
2,23,3,5,2018,45.5116529259664
2,23,3,6,2018,48.678790322569895
2,23,3,0,2018,29.847594327999
2,23,3,1,2018,36.106723702458716
2,23,3,2,2018,36.237296084150096
2,23,3,3,2018,39.23107499389891
2,23,3,4,2018,42.014085945330635
2,23,3,5,2018,45.5116529259664
3,23,1,0,2018,22.472761005345905
3,23,1,1,2018,26.426297529443385
3,23,1,2,2018,26.640543387721937
3,23,1,3,2018,28.26646872323192
3,23,1,4,2018,29.47807718372278
3,23,1,5,2018,31.611000811337934
3,23,1,6,2018,33.318981748924344
3,23,1,0,2018,22.472761005345905
3,23,1,1,2018,26.426297529443385
3,23,1,2,2018,26.640543387721937
3,23,1,3,2018,28.26646872323192
3,23,1,4,2018,29.47807718372278
3,23,1,5,2018,31.611000811337934
3,23,1,6,2018,33.318981748924344
3,23,1,0,2018,22.472761005345905
3,23,1,1,2018,26.426297529443385
3,23,1,2,2018,26.640543387721937
3,23,1,3,2018,28.26646872323192
3,23,1,4,2018,29.47807718372278
3,23,1,5,2018,31.611000811337934
3,23,1,6,2018,33.318981748924344
3,23,1,0,2018,22.472761005345905
3,23,1,1,2018,26.426297529443385
3,23,1,2,2018,26.640543387721937
3,23,1,3,2018,28.26646872323192
3,23,1,4,2018,29.47807718372278
3,23,1,5,2018,31.611000811337934
3,23,1,6,2018,33.318981748924344
3,23,1,0,2018,22.472761005345905
3,23,1,1,2018,26.426297529443385
3,23,1,2,2018,26.640543387721937
3,23,2,3,2018,30.19436397742103
3,23,2,4,2018,31.934714452195006
3,23,2,5,2018,34.43313535507644
3,23,2,6,2018,36.40660348017503
3,23,2,0,2018,23.754033173226553
3,23,2,1,2018,28.100485790763766
3,23,2,2,2018,28.231845969588633
3,23,2,3,2018,30.19436397742103
3,23,2,4,2018,31.934714452195006
3,23,2,5,2018,34.43313535507644
3,23,2,6,2018,36.40660348017503
3,23,2,0,2018,23.754033173226553
3,23,2,1,2018,28.100485790763766
3,23,2,2,2018,28.231845969588633
3,23,2,3,2018,30.19436397742103
3,23,2,4,2018,31.934714452195006
3,23,2,5,2018,34.43313535507644
3,23,2,6,2018,36.40660348017503
3,23,2,0,2018,23.754033173226553
3,23,2,1,2018,28.100485790763766
3,23,2,2,2018,28.231845969588633
3,23,2,3,2018,30.19436397742103
3,23,2,4,2018,31.934714452195006
3,23,2,5,2018,34.43313535507644
3,23,2,6,2018,36.40660348017503
3,23,2,0,2018,23.754033173226553
3,23,2,1,2018,28.100485790763766
3,23,2,2,2018,28.231845969588633
3,23,3,3,2018,34.05236563725835
3,23,3,4,2018,36.33229992401824
3,23,3,5,2018,39.42156594250637
3,23,3,6,2018,41.955099506521925
3,23,3,0,2018,26.139361493479555
3,23,3,1,2018,31.521147562067704
3,23,3,2,2018,31.589719118754825
3,23,3,3,2018,34.05236563725835
3,23,3,4,2018,36.33229992401824
3,23,3,5,2018,39.42156594250637
3,23,3,6,2018,41.955099506521925
3,23,3,0,2018,26.139361493479555
3,23,3,1,2018,31.521147562067704
3,23,3,2,2018,31.589719118754825
3,23,3,3,2018,34.05236563725835
3,23,3,4,2018,36.33229992401824
3,23,3,5,2018,39.42156594250637
3,23,3,6,2018,41.955099506521925
3,23,3,0,2018,26.139361493479555
3,23,3,1,2018,31.521147562067704
3,23,3,2,2018,31.589719118754825
3,23,3,3,2018,34.05236563725835
3,23,3,4,2018,36.33229992401824
3,23,3,5,2018,39.42156594250637
3,23,3,6,2018,41.955099506521925
3,23,3,0,2018,26.139361493479555
3,23,3,1,2018,31.521147562067704
3,23,3,2,2018,31.589719118754825
3,23,3,3,2018,34.05236563725835
3,23,3,4,2018,36.33229992401824
3,23,3,5,2018,39.42156594250637
4,23,1,0,2018,20.526296234923
4,23,1,1,2018,23.86410097810976
4,23,1,2,2018,23.96122857428408
4,23,1,3,2018,25.420595357421323
4,23,1,4,2018,26.502473630907303
4,23,1,5,2018,28.01481747634714
4,23,1,6,2018,29.57706978954896
4,23,1,0,2018,20.526296234923
4,23,1,1,2018,23.86410097810976
4,23,1,2,2018,23.96122857428408
4,23,1,3,2018,25.420595357421323
4,23,1,4,2018,26.502473630907303
4,23,1,5,2018,28.01481747634714
4,23,1,6,2018,29.57706978954896
4,23,1,0,2018,20.526296234923
4,23,1,1,2018,23.86410097810976
4,23,1,2,2018,23.96122857428408
4,23,1,3,2018,25.420595357421323
4,23,1,4,2018,26.502473630907303
4,23,1,5,2018,28.01481747634714
4,23,1,6,2018,29.57706978954896
4,23,1,0,2018,20.526296234923
4,23,1,1,2018,23.86410097810976
4,23,1,2,2018,23.96122857428408
4,23,1,3,2018,25.420595357421323
4,23,1,4,2018,26.502473630907303
4,23,1,5,2018,28.01481747634714
4,23,1,6,2018,29.57706978954896
4,23,1,0,2018,20.526296234923
4,23,1,1,2018,23.86410097810976
4,23,1,2,2018,23.96122857428408
4,23,2,3,2018,27.348490611610455
4,23,2,4,2018,28.959110899379592
4,23,2,5,2018,30.83695202008566
4,23,2,6,2018,32.66469152079958
4,23,2,0,2018,21.807568402803625
4,23,2,1,2018,25.538289239430156
4,23,2,2,2018,25.55253115615079
4,23,2,3,2018,27.348490611610455
4,23,2,4,2018,28.959110899379592
4,23,2,5,2018,30.83695202008566
4,23,2,6,2018,32.66469152079958
4,23,2,0,2018,21.807568402803625
4,23,2,1,2018,25.538289239430156
4,23,2,2,2018,25.55253115615079
4,23,2,3,2018,27.348490611610455
4,23,2,4,2018,28.959110899379592
4,23,2,5,2018,30.83695202008566
4,23,2,6,2018,32.66469152079958
4,23,2,0,2018,21.807568402803625
4,23,2,1,2018,25.538289239430156
4,23,2,2,2018,25.55253115615079
4,23,2,3,2018,27.348490611610455
4,23,2,4,2018,28.959110899379592
4,23,2,5,2018,30.83695202008566
4,23,2,6,2018,32.66469152079958
4,23,2,0,2018,21.807568402803625
4,23,2,1,2018,25.538289239430156
4,23,2,2,2018,25.55253115615079
4,23,3,3,2018,31.206492271447765
4,23,3,4,2018,33.356696371202666
4,23,3,5,2018,35.82538260751547
4,23,3,6,2018,38.21318754714646
4,23,3,0,2018,24.19289672305664
4,23,3,1,2018,28.958951010734086
4,23,3,2,2018,28.910404305316966
4,23,3,3,2018,31.206492271447765
4,23,3,4,2018,33.356696371202666
4,23,3,5,2018,35.82538260751547
4,23,3,6,2018,38.21318754714646
4,23,3,0,2018,24.19289672305664
4,23,3,1,2018,28.958951010734086
4,23,3,2,2018,28.910404305316966
4,23,3,3,2018,31.206492271447765
4,23,3,4,2018,33.356696371202666
4,23,3,5,2018,35.82538260751547
4,23,3,6,2018,38.21318754714646
4,23,3,0,2018,24.19289672305664
4,23,3,1,2018,28.958951010734086
4,23,3,2,2018,28.910404305316966
4,23,3,3,2018,31.206492271447765
4,23,3,4,2018,33.356696371202666
4,23,3,5,2018,35.82538260751547
4,23,3,6,2018,38.21318754714646
4,23,3,0,2018,24.19289672305664
4,23,3,1,2018,28.958951010734086
4,23,3,2,2018,28.910404305316966
4,23,3,3,2018,31.206492271447765
4,23,3,4,2018,33.356696371202666
4,23,3,5,2018,35.82538260751547
5,23,1,0,2018,15.062899057710338
5,23,1,1,2018,16.48394354404926
5,23,1,2,2018,16.586438828540967
5,23,1,3,2018,16.821700326110687
5,23,1,4,2018,16.82402722605346
5,23,1,5,2018,17.568179615688326
5,23,1,6,2018,18.063816915084434
5,23,1,0,2018,15.062899057710338
5,23,1,1,2018,16.48394354404926
5,23,1,2,2018,16.586438828540967
5,23,1,3,2018,16.821700326110687
5,23,1,4,2018,16.82402722605346
5,23,1,5,2018,17.568179615688326
5,23,1,6,2018,18.063816915084434
5,23,1,0,2018,15.062899057710338
5,23,1,1,2018,16.48394354404926
5,23,1,2,2018,16.586438828540967
5,23,1,3,2018,16.821700326110687
5,23,1,4,2018,16.82402722605346
5,23,1,5,2018,17.568179615688326
5,23,1,6,2018,18.063816915084434
5,23,1,0,2018,15.062899057710338
5,23,1,1,2018,16.48394354404926
5,23,1,2,2018,16.586438828540967
5,23,1,3,2018,16.821700326110687
5,23,1,4,2018,16.82402722605346
5,23,1,5,2018,17.568179615688326
5,23,1,6,2018,18.063816915084434
5,23,1,0,2018,15.062899057710338
5,23,1,1,2018,16.48394354404926
5,23,1,2,2018,16.586438828540967
5,23,2,3,2018,18.74959558029981
5,23,2,4,2018,19.280664494525748
5,23,2,5,2018,20.39031415942686
5,23,2,6,2018,21.151438646335148
5,23,2,0,2018,16.344171225590937
5,23,2,1,2018,18.158131805369678
5,23,2,2,2018,18.17774141040767
5,23,2,3,2018,18.74959558029981
5,23,2,4,2018,19.280664494525748
5,23,2,5,2018,20.39031415942686
5,23,2,6,2018,21.151438646335148
5,23,2,0,2018,16.344171225590937
5,23,2,1,2018,18.158131805369678
5,23,2,2,2018,18.17774141040767
5,23,2,3,2018,18.74959558029981
5,23,2,4,2018,19.280664494525748
5,23,2,5,2018,20.39031415942686
5,23,2,6,2018,21.151438646335148
5,23,2,0,2018,16.344171225590937
5,23,2,1,2018,18.158131805369678
5,23,2,2,2018,18.17774141040767
5,23,2,3,2018,18.74959558029981
5,23,2,4,2018,19.280664494525748
5,23,2,5,2018,20.39031415942686
5,23,2,6,2018,21.151438646335148
5,23,2,0,2018,16.344171225590937
5,23,2,1,2018,18.158131805369678
5,23,2,2,2018,18.17774141040767
5,23,3,3,2018,22.607597240137093
5,23,3,4,2018,23.678249966348915
5,23,3,5,2018,25.378744746856828
5,23,3,6,2018,26.69993467268204
5,23,3,0,2018,18.729499545844064
5,23,3,1,2018,21.578793576673643
5,23,3,2,2018,21.53561455957389
5,23,3,3,2018,22.607597240137093
5,23,3,4,2018,23.678249966348915
5,23,3,5,2018,25.378744746856828
5,23,3,6,2018,26.69993467268204
5,23,3,0,2018,18.729499545844064
5,23,3,1,2018,21.578793576673643
5,23,3,2,2018,21.53561455957389
5,23,3,3,2018,22.607597240137093
5,23,3,4,2018,23.678249966348915
5,23,3,5,2018,25.378744746856828
5,23,3,6,2018,26.69993467268204
5,23,3,0,2018,18.729499545844064
5,23,3,1,2018,21.578793576673643
5,23,3,2,2018,21.53561455957389
5,23,3,3,2018,22.607597240137093
5,23,3,4,2018,23.678249966348915
5,23,3,5,2018,25.378744746856828
5,23,3,6,2018,26.69993467268204
5,23,3,0,2018,18.729499545844064
5,23,3,1,2018,21.578793576673643
5,23,3,2,2018,21.53561455957389
5,23,3,3,2018,22.607597240137093
5,23,3,4,2018,23.678249966348915
5,23,3,5,2018,25.378744746856828
6,23,1,0,2018,15.051445821768475
6,23,1,1,2018,16.518919437991862
6,23,1,2,2018,16.623388736208465
6,23,1,3,2018,16.83030244022204
6,23,1,4,2018,16.85042351835688
6,23,1,5,2018,17.608287059827653
6,23,1,6,2018,17.972163371591243
6,23,1,0,2018,15.051445821768475
6,23,1,1,2018,16.518919437991862
6,23,1,2,2018,16.623388736208465
6,23,1,3,2018,16.83030244022204
6,23,1,4,2018,16.85042351835688
6,23,1,5,2018,17.608287059827653
6,23,1,6,2018,17.972163371591243
6,23,1,0,2018,15.051445821768475
6,23,1,1,2018,16.518919437991862
6,23,1,2,2018,16.623388736208465
6,23,1,3,2018,16.83030244022204
6,23,1,4,2018,16.85042351835688
6,23,1,5,2018,17.608287059827653
6,23,1,6,2018,17.972163371591243
6,23,1,0,2018,15.051445821768475
6,23,1,1,2018,16.518919437991862
6,23,1,2,2018,16.623388736208465
6,23,1,3,2018,16.83030244022204
6,23,1,4,2018,16.85042351835688
6,23,1,5,2018,17.608287059827653
6,23,1,6,2018,17.972163371591243
6,23,1,0,2018,15.051445821768475
6,23,1,1,2018,16.518919437991862
6,23,1,2,2018,16.623388736208465
6,23,2,3,2018,18.758197694411155
6,23,2,4,2018,19.30706078682917
6,23,2,5,2018,20.43042160356618
6,23,2,6,2018,21.05978510284198
6,23,2,0,2018,16.332717989649083
6,23,2,1,2018,18.193107699312275
6,23,2,2,2018,18.214691318075158
6,23,2,3,2018,18.758197694411155
6,23,2,4,2018,19.30706078682917
6,23,2,5,2018,20.43042160356618
6,23,2,6,2018,21.05978510284198
6,23,2,0,2018,16.332717989649083
6,23,2,1,2018,18.193107699312275
6,23,2,2,2018,18.214691318075158
6,23,2,3,2018,18.758197694411155
6,23,2,4,2018,19.30706078682917
6,23,2,5,2018,20.43042160356618
6,23,2,6,2018,21.05978510284198
6,23,2,0,2018,16.332717989649083
6,23,2,1,2018,18.193107699312275
6,23,2,2,2018,18.214691318075158
6,23,2,3,2018,18.758197694411155
6,23,2,4,2018,19.30706078682917
6,23,2,5,2018,20.43042160356618
6,23,2,6,2018,21.05978510284198
6,23,2,0,2018,16.332717989649083
6,23,2,1,2018,18.193107699312275
6,23,2,2,2018,18.214691318075158
6,23,3,3,2018,22.616199354248444
6,23,3,4,2018,23.70464625865233
6,23,3,5,2018,25.418852190996148
6,23,3,6,2018,26.60828112918887
6,23,3,0,2018,18.718046309902203
6,23,3,1,2018,21.613769470616234
6,23,3,2,2018,21.57256446724137
6,23,3,3,2018,22.616199354248444
6,23,3,4,2018,23.70464625865233
6,23,3,5,2018,25.418852190996148
6,23,3,6,2018,26.60828112918887
6,23,3,0,2018,18.718046309902203
6,23,3,1,2018,21.613769470616234
6,23,3,2,2018,21.57256446724137
6,23,3,3,2018,22.616199354248444
6,23,3,4,2018,23.70464625865233
6,23,3,5,2018,25.418852190996148
6,23,3,6,2018,26.60828112918887
6,23,3,0,2018,18.718046309902203
6,23,3,1,2018,21.613769470616234
6,23,3,2,2018,21.57256446724137
6,23,3,3,2018,22.616199354248444
6,23,3,4,2018,23.70464625865233
6,23,3,5,2018,25.418852190996148
6,23,3,6,2018,26.60828112918887
6,23,3,0,2018,18.718046309902203
6,23,3,1,2018,21.613769470616234
6,23,3,2,2018,21.57256446724137
6,23,3,3,2018,22.616199354248444
6,23,3,4,2018,23.70464625865233
6,23,3,5,2018,25.418852190996148
7,23,1,0,2018,12.494210766378652
7,23,1,1,2018,13.516101000641704
7,23,1,2,2018,13.673221227468416
7,23,1,3,2018,13.810994491241605
7,23,1,4,2018,13.418881455798836
7,23,1,5,2018,13.966194691910024
7,23,1,6,2018,14.22434496721362
7,23,1,0,2018,12.494210766378652
7,23,1,1,2018,13.516101000641704
7,23,1,2,2018,13.673221227468416
7,23,1,3,2018,13.810994491241605
7,23,1,4,2018,13.418881455798836
7,23,1,5,2018,13.966194691910024
7,23,1,6,2018,14.22434496721362
7,23,1,0,2018,12.494210766378652
7,23,1,1,2018,13.516101000641704
7,23,1,2,2018,13.673221227468416
7,23,1,3,2018,13.810994491241605
7,23,1,4,2018,13.418881455798836
7,23,1,5,2018,13.966194691910024
7,23,1,6,2018,14.22434496721362
7,23,1,0,2018,12.494210766378652
7,23,1,1,2018,13.516101000641704
7,23,1,2,2018,13.673221227468416
7,23,1,3,2018,13.810994491241605
7,23,1,4,2018,13.418881455798836
7,23,1,5,2018,13.966194691910024
7,23,1,6,2018,14.22434496721362
7,23,1,0,2018,12.494210766378652
7,23,1,1,2018,13.516101000641704
7,23,1,2,2018,13.673221227468416
7,23,2,3,2018,15.738889745430702
7,23,2,4,2018,15.875518724271096
7,23,2,5,2018,16.788329235648558
7,23,2,6,2018,17.311966698464328
7,23,2,0,2018,13.775482934259255
7,23,2,1,2018,15.190289261962052
7,23,2,2,2018,15.264523809335074
7,23,2,3,2018,15.738889745430702
7,23,2,4,2018,15.875518724271096
7,23,2,5,2018,16.788329235648558
7,23,2,6,2018,17.311966698464328
7,23,2,0,2018,13.775482934259255
7,23,2,1,2018,15.190289261962052
7,23,2,2,2018,15.264523809335074
7,23,2,3,2018,15.738889745430702
7,23,2,4,2018,15.875518724271096
7,23,2,5,2018,16.788329235648558
7,23,2,6,2018,17.311966698464328
7,23,2,0,2018,13.775482934259255
7,23,2,1,2018,15.190289261962052
7,23,2,2,2018,15.264523809335074
7,23,2,3,2018,15.738889745430702
7,23,2,4,2018,15.875518724271096
7,23,2,5,2018,16.788329235648558
7,23,2,6,2018,17.311966698464328
7,23,2,0,2018,13.775482934259255
7,23,2,1,2018,15.190289261962052
7,23,2,2,2018,15.264523809335074
7,23,3,3,2018,19.596891405268067
7,23,3,4,2018,20.273104196094316
7,23,3,5,2018,21.77675982307858
7,23,3,6,2018,22.86046272481128
7,23,3,0,2018,16.16081125451227
7,23,3,1,2018,18.610951033266037
7,23,3,2,2018,18.6223969585013
7,23,3,3,2018,19.596891405268067
7,23,3,4,2018,20.273104196094316
7,23,3,5,2018,21.77675982307858
7,23,3,6,2018,22.86046272481128
7,23,3,0,2018,16.16081125451227
7,23,3,1,2018,18.610951033266037
7,23,3,2,2018,18.6223969585013
7,23,3,3,2018,19.596891405268067
7,23,3,4,2018,20.273104196094316
7,23,3,5,2018,21.77675982307858
7,23,3,6,2018,22.86046272481128
7,23,3,0,2018,16.16081125451227
7,23,3,1,2018,18.610951033266037
7,23,3,2,2018,18.6223969585013
7,23,3,3,2018,19.596891405268067
7,23,3,4,2018,20.273104196094316
7,23,3,5,2018,21.77675982307858
7,23,3,6,2018,22.86046272481128
7,23,3,0,2018,16.16081125451227
7,23,3,1,2018,18.610951033266037
7,23,3,2,2018,18.6223969585013
7,23,3,3,2018,19.596891405268067
7,23,3,4,2018,20.273104196094316
7,23,3,5,2018,21.77675982307858
8,23,1,0,2018,24.498477609192065
8,23,1,1,2018,29.079475641355437
8,23,1,2,2018,29.16543063189375
8,23,1,3,2018,31.190939497804614
8,23,1,4,2018,32.90502127174995
8,23,1,5,2018,34.99352943594531
8,23,1,6,2018,37.315370745248536
8,23,1,0,2018,24.498477609192065
8,23,1,1,2018,29.079475641355437
8,23,1,2,2018,29.16543063189375
8,23,1,3,2018,31.190939497804614
8,23,1,4,2018,32.90502127174995
8,23,1,5,2018,34.99352943594531
8,23,1,6,2018,37.315370745248536
8,23,1,0,2018,24.498477609192065
8,23,1,1,2018,29.079475641355437
8,23,1,2,2018,29.16543063189375
8,23,1,3,2018,31.190939497804614
8,23,1,4,2018,32.90502127174995
8,23,1,5,2018,34.99352943594531
8,23,1,6,2018,37.315370745248536
8,23,1,0,2018,24.498477609192065
8,23,1,1,2018,29.079475641355437
8,23,1,2,2018,29.16543063189375
8,23,1,3,2018,31.190939497804614
8,23,1,4,2018,32.90502127174995
8,23,1,5,2018,34.99352943594531
8,23,1,6,2018,37.315370745248536
8,23,1,0,2018,24.498477609192065
8,23,1,1,2018,29.079475641355437
8,23,1,2,2018,29.16543063189375
8,23,2,3,2018,33.11883475199377
8,23,2,4,2018,35.361658540222216
8,23,2,5,2018,37.815663979683876
8,23,2,6,2018,40.402992476499236
8,23,2,0,2018,25.77974977707272
8,23,2,1,2018,30.753663902675825
8,23,2,2,2018,30.756733213760416
8,23,2,3,2018,33.11883475199377
8,23,2,4,2018,35.361658540222216
8,23,2,5,2018,37.815663979683876
8,23,2,6,2018,40.402992476499236
8,23,2,0,2018,25.77974977707272
8,23,2,1,2018,30.753663902675825
8,23,2,2,2018,30.756733213760416
8,23,2,3,2018,33.11883475199377
8,23,2,4,2018,35.361658540222216
8,23,2,5,2018,37.815663979683876
8,23,2,6,2018,40.402992476499236
8,23,2,0,2018,25.77974977707272
8,23,2,1,2018,30.753663902675825
8,23,2,2,2018,30.756733213760416
8,23,2,3,2018,33.11883475199377
8,23,2,4,2018,35.361658540222216
8,23,2,5,2018,37.815663979683876
8,23,2,6,2018,40.402992476499236
8,23,2,0,2018,25.77974977707272
8,23,2,1,2018,30.753663902675825
8,23,2,2,2018,30.756733213760416
8,23,3,3,2018,36.97683641183109
8,23,3,4,2018,39.759244012045414
8,23,3,5,2018,42.804094567113815
8,23,3,6,2018,45.95148850284608
8,23,3,0,2018,28.165078097325722
8,23,3,1,2018,34.17432567397975
8,23,3,2,2018,34.11460636292658
8,23,3,3,2018,36.97683641183109
8,23,3,4,2018,39.759244012045414
8,23,3,5,2018,42.804094567113815
8,23,3,6,2018,45.95148850284608
8,23,3,0,2018,28.165078097325722
8,23,3,1,2018,34.17432567397975
8,23,3,2,2018,34.11460636292658
8,23,3,3,2018,36.97683641183109
8,23,3,4,2018,39.759244012045414
8,23,3,5,2018,42.804094567113815
8,23,3,6,2018,45.95148850284608
8,23,3,0,2018,28.165078097325722
8,23,3,1,2018,34.17432567397975
8,23,3,2,2018,34.11460636292658
8,23,3,3,2018,36.97683641183109
8,23,3,4,2018,39.759244012045414
8,23,3,5,2018,42.804094567113815
8,23,3,6,2018,45.95148850284608
8,23,3,0,2018,28.165078097325722
8,23,3,1,2018,34.17432567397975
8,23,3,2,2018,34.11460636292658
8,23,3,3,2018,36.97683641183109
8,23,3,4,2018,39.759244012045414
8,23,3,5,2018,42.804094567113815
9,23,1,0,2018,19.56675149855979
9,23,1,1,2018,23.081633509499152
9,23,1,2,2018,23.135983198434165
9,23,1,3,2018,24.652175594156184
9,23,1,4,2018,25.720783178803547
9,23,1,5,2018,27.353432266874872
9,23,1,6,2018,28.825007472716955
9,23,1,0,2018,19.56675149855979
9,23,1,1,2018,23.081633509499152
9,23,1,2,2018,23.135983198434165
9,23,1,3,2018,24.652175594156184
9,23,1,4,2018,25.720783178803547
9,23,1,5,2018,27.353432266874872
9,23,1,6,2018,28.825007472716955
9,23,1,0,2018,19.56675149855979
9,23,1,1,2018,23.081633509499152
9,23,1,2,2018,23.135983198434165
9,23,1,3,2018,24.652175594156184
9,23,1,4,2018,25.720783178803547
9,23,1,5,2018,27.353432266874872
9,23,1,6,2018,28.825007472716955
9,23,1,0,2018,19.56675149855979
9,23,1,1,2018,23.081633509499152
9,23,1,2,2018,23.135983198434165
9,23,1,3,2018,24.652175594156184
9,23,1,4,2018,25.720783178803547
9,23,1,5,2018,27.353432266874872
9,23,1,6,2018,28.825007472716955
9,23,1,0,2018,19.56675149855979
9,23,1,1,2018,23.081633509499152
9,23,1,2,2018,23.135983198434165
9,23,2,3,2018,26.580070848345308
9,23,2,4,2018,28.17742044727583
9,23,2,5,2018,30.1755668106134
9,23,2,6,2018,31.91262920396762
9,23,2,0,2018,20.84802366644043
9,23,2,1,2018,24.75582177081954
9,23,2,2,2018,24.727285780300875
9,23,2,3,2018,26.580070848345308
9,23,2,4,2018,28.17742044727583
9,23,2,5,2018,30.1755668106134
9,23,2,6,2018,31.91262920396762
9,23,2,0,2018,20.84802366644043
9,23,2,1,2018,24.75582177081954
9,23,2,2,2018,24.727285780300875
9,23,2,3,2018,26.580070848345308
9,23,2,4,2018,28.17742044727583
9,23,2,5,2018,30.1755668106134
9,23,2,6,2018,31.91262920396762
9,23,2,0,2018,20.84802366644043
9,23,2,1,2018,24.75582177081954
9,23,2,2,2018,24.727285780300875
9,23,2,3,2018,26.580070848345308
9,23,2,4,2018,28.17742044727583
9,23,2,5,2018,30.1755668106134
9,23,2,6,2018,31.91262920396762
9,23,2,0,2018,20.84802366644043
9,23,2,1,2018,24.75582177081954
9,23,2,2,2018,24.727285780300875
9,23,3,3,2018,30.438072508182618
9,23,3,4,2018,32.57500591909893
9,23,3,5,2018,35.16399739804329
9,23,3,6,2018,37.46112523031454
9,23,3,0,2018,23.23335198669343
9,23,3,1,2018,28.17648354212347
9,23,3,2,2018,28.08515892946706
9,23,3,3,2018,30.438072508182618
9,23,3,4,2018,32.57500591909893
9,23,3,5,2018,35.16399739804329
9,23,3,6,2018,37.46112523031454
9,23,3,0,2018,23.23335198669343
9,23,3,1,2018,28.17648354212347
9,23,3,2,2018,28.08515892946706
9,23,3,3,2018,30.438072508182618
9,23,3,4,2018,32.57500591909893
9,23,3,5,2018,35.16399739804329
9,23,3,6,2018,37.46112523031454
9,23,3,0,2018,23.23335198669343
9,23,3,1,2018,28.17648354212347
9,23,3,2,2018,28.08515892946706
9,23,3,3,2018,30.438072508182618
9,23,3,4,2018,32.57500591909893
9,23,3,5,2018,35.16399739804329
9,23,3,6,2018,37.46112523031454
9,23,3,0,2018,23.23335198669343
9,23,3,1,2018,28.17648354212347
9,23,3,2,2018,28.08515892946706
9,23,3,3,2018,30.438072508182618
9,23,3,4,2018,32.57500591909893
9,23,3,5,2018,35.16399739804329
10,23,1,0,2018,22.67429079359196
10,23,1,1,2018,26.57355215355008
10,23,1,2,2018,26.682458300864365
10,23,1,3,2018,28.32339296972092
10,23,1,4,2018,29.676685354927134
10,23,1,5,2018,31.393944267459414
10,23,1,6,2018,33.25425373355642
10,23,1,0,2018,22.67429079359196
10,23,1,1,2018,26.57355215355008
10,23,1,2,2018,26.682458300864365
10,23,1,3,2018,28.32339296972092
10,23,1,4,2018,29.676685354927134
10,23,1,5,2018,31.393944267459414
10,23,1,6,2018,33.25425373355642
10,23,1,0,2018,22.67429079359196
10,23,1,1,2018,26.57355215355008
10,23,1,2,2018,26.682458300864365
10,23,1,3,2018,28.32339296972092
10,23,1,4,2018,29.676685354927134
10,23,1,5,2018,31.393944267459414
10,23,1,6,2018,33.25425373355642
10,23,1,0,2018,22.67429079359196
10,23,1,1,2018,26.57355215355008
10,23,1,2,2018,26.682458300864365
10,23,1,3,2018,28.32339296972092
10,23,1,4,2018,29.676685354927134
10,23,1,5,2018,31.393944267459414
10,23,1,6,2018,33.25425373355642
10,23,1,0,2018,22.67429079359196
10,23,1,1,2018,26.57355215355008
10,23,1,2,2018,26.682458300864365
10,23,2,3,2018,30.251288223910038
10,23,2,4,2018,32.133322623399344
10,23,2,5,2018,34.21607881119794
10,23,2,6,2018,36.34187546480712
